Date,Stock,Close,day_of_month,month,quarter,week,Close_lag_1
2016-02-17,VALE3.SA,7.43,17.0,2.0,1.0,7.0,7.05
2016-02-18,VALE3.SA,7.18,18.0,2.0,1.0,7.0,7.43
2016-02-19,VALE3.SA,7.38,19.0,2.0,1.0,7.0,7.18
2016-02-22,VALE3.SA,8.2,22.0,2.0,1.0,8.0,7.38
2016-02-23,VALE3.SA,7.73,23.0,2.0,1.0,8.0,8.2
2016-02-24,VALE3.SA,7.31,24.0,2.0,1.0,8.0,7.73
2016-02-25,VALE3.SA,6.88,25.0,2.0,1.0,8.0,7.31
2016-02-26,VALE3.SA,6.86,26.0,2.0,1.0,8.0,6.88
2016-02-29,VALE3.SA,7.37,29.0,2.0,1.0,9.0,6.86
2016-03-01,VALE3.SA,7.99,1.0,3.0,1.0,9.0,7.37
2016-03-02,VALE3.SA,8.87,2.0,3.0,1.0,9.0,7.99
2016-03-03,VALE3.SA,9.75,3.0,3.0,1.0,9.0,8.87
2016-03-04,VALE3.SA,10.33,4.0,3.0,1.0,9.0,9.75
2016-03-07,VALE3.SA,10.97,7.0,3.0,1.0,10.0,10.33
2016-03-08,VALE3.SA,9.38,8.0,3.0,1.0,10.0,10.97
2016-03-09,VALE3.SA,9.05,9.0,3.0,1.0,10.0,9.38
2016-03-10,VALE3.SA,8.74,10.0,3.0,1.0,10.0,9.05
2016-03-11,VALE3.SA,8.66,11.0,3.0,1.0,10.0,8.74
2016-03-14,VALE3.SA,8.39,14.0,3.0,1.0,11.0,8.66
2016-03-15,VALE3.SA,8.41,15.0,3.0,1.0,11.0,8.39
2016-03-16,VALE3.SA,9.25,16.0,3.0,1.0,11.0,8.41
2016-03-17,VALE3.SA,9.67,17.0,3.0,1.0,11.0,9.25
2016-03-18,VALE3.SA,9.57,18.0,3.0,1.0,11.0,9.67
2016-03-21,VALE3.SA,9.45,21.0,3.0,1.0,12.0,9.57
2016-03-22,VALE3.SA,9.63,22.0,3.0,1.0,12.0,9.45
2016-03-23,VALE3.SA,8.81,23.0,3.0,1.0,12.0,9.63
2016-03-24,VALE3.SA,9.39,24.0,3.0,1.0,12.0,8.81
2016-03-28,VALE3.SA,9.47,28.0,3.0,1.0,13.0,9.39
2016-03-29,VALE3.SA,9.42,29.0,3.0,1.0,13.0,9.47
2016-03-30,VALE3.SA,9.7,30.0,3.0,1.0,13.0,9.42
2016-03-31,VALE3.SA,9.45,31.0,3.0,1.0,13.0,9.7
2016-04-01,VALE3.SA,9.68,1.0,4.0,2.0,13.0,9.45
2016-04-04,VALE3.SA,9.23,4.0,4.0,2.0,14.0,9.68
2016-04-05,VALE3.SA,9.54,5.0,4.0,2.0,14.0,9.23
2016-04-06,VALE3.SA,9.4,6.0,4.0,2.0,14.0,9.54
2016-04-07,VALE3.SA,9.37,7.0,4.0,2.0,14.0,9.4
2016-04-08,VALE3.SA,10.13,8.0,4.0,2.0,14.0,9.37
2016-04-11,VALE3.SA,10.59,11.0,4.0,2.0,15.0,10.13
2016-04-12,VALE3.SA,11.69,12.0,4.0,2.0,15.0,10.59
2016-04-13,VALE3.SA,12.21,13.0,4.0,2.0,15.0,11.69
2016-04-14,VALE3.SA,11.36,14.0,4.0,2.0,15.0,12.21
2016-04-15,VALE3.SA,11.61,15.0,4.0,2.0,15.0,11.36
2016-04-18,VALE3.SA,11.89,18.0,4.0,2.0,16.0,11.61
2016-04-19,VALE3.SA,12.77,19.0,4.0,2.0,16.0,11.89
2016-04-20,VALE3.SA,13.58,20.0,4.0,2.0,16.0,12.77
2016-04-22,VALE3.SA,12.06,22.0,4.0,2.0,16.0,13.58
2016-04-25,VALE3.SA,11.27,25.0,4.0,2.0,17.0,12.06
2016-04-26,VALE3.SA,11.66,26.0,4.0,2.0,17.0,11.27
2016-04-27,VALE3.SA,12.14,27.0,4.0,2.0,17.0,11.66
2016-04-28,VALE3.SA,12.35,28.0,4.0,2.0,17.0,12.14
2016-04-29,VALE3.SA,12.29,29.0,4.0,2.0,17.0,12.35
2016-05-02,VALE3.SA,12.4,2.0,5.0,2.0,18.0,12.29
2016-05-03,VALE3.SA,11.64,3.0,5.0,2.0,18.0,12.4
2016-05-04,VALE3.SA,10.86,4.0,5.0,2.0,18.0,11.64
2016-05-05,VALE3.SA,10.4,5.0,5.0,2.0,18.0,10.86
2016-05-06,VALE3.SA,10.53,6.0,5.0,2.0,18.0,10.4
2016-05-09,VALE3.SA,9.5,9.0,5.0,2.0,19.0,10.53
2016-05-10,VALE3.SA,9.9,10.0,5.0,2.0,19.0,9.5
2016-05-11,VALE3.SA,9.95,11.0,5.0,2.0,19.0,9.9
2016-05-12,VALE3.SA,9.64,12.0,5.0,2.0,19.0,9.95
2016-05-13,VALE3.SA,9.16,13.0,5.0,2.0,19.0,9.64
2016-05-16,VALE3.SA,9.32,16.0,5.0,2.0,20.0,9.16
2016-05-17,VALE3.SA,9.44,17.0,5.0,2.0,20.0,9.32
2016-05-18,VALE3.SA,9.18,18.0,5.0,2.0,20.0,9.44
2016-05-19,VALE3.SA,9.29,19.0,5.0,2.0,20.0,9.18
2016-05-20,VALE3.SA,8.82,20.0,5.0,2.0,20.0,9.29
2016-05-23,VALE3.SA,9.01,23.0,5.0,2.0,21.0,8.82
2016-05-24,VALE3.SA,8.75,24.0,5.0,2.0,21.0,9.01
2016-05-25,VALE3.SA,9.12,25.0,5.0,2.0,21.0,8.75
2016-05-27,VALE3.SA,8.92,27.0,5.0,2.0,21.0,9.12
2016-05-30,VALE3.SA,8.91,30.0,5.0,2.0,22.0,8.92
2016-05-31,VALE3.SA,8.87,31.0,5.0,2.0,22.0,8.91
2016-06-01,VALE3.SA,9.0,1.0,6.0,2.0,22.0,8.87
2016-06-02,VALE3.SA,9.33,2.0,6.0,2.0,22.0,9.0
2016-06-03,VALE3.SA,10.13,3.0,6.0,2.0,22.0,9.33
2016-06-06,VALE3.SA,10.54,6.0,6.0,2.0,23.0,10.13
2016-06-07,VALE3.SA,10.34,7.0,6.0,2.0,23.0,10.54
2016-06-08,VALE3.SA,10.61,8.0,6.0,2.0,23.0,10.34
2016-06-09,VALE3.SA,9.8,9.0,6.0,2.0,23.0,10.61
2016-06-10,VALE3.SA,9.33,10.0,6.0,2.0,23.0,9.8
2016-06-13,VALE3.SA,9.49,13.0,6.0,2.0,24.0,9.33
2016-06-14,VALE3.SA,9.13,14.0,6.0,2.0,24.0,9.49
2016-06-15,VALE3.SA,9.36,15.0,6.0,2.0,24.0,9.13
2016-06-16,VALE3.SA,9.5,16.0,6.0,2.0,24.0,9.36
2016-06-17,VALE3.SA,9.54,17.0,6.0,2.0,24.0,9.5
2016-06-20,VALE3.SA,9.72,20.0,6.0,2.0,25.0,9.54
2016-06-21,VALE3.SA,9.73,21.0,6.0,2.0,25.0,9.72
2016-06-22,VALE3.SA,9.89,22.0,6.0,2.0,25.0,9.73
2016-06-23,VALE3.SA,10.35,23.0,6.0,2.0,25.0,9.89
2016-06-24,VALE3.SA,9.49,24.0,6.0,2.0,25.0,10.35
2016-06-27,VALE3.SA,9.24,27.0,6.0,2.0,26.0,9.49
2016-06-28,VALE3.SA,9.65,28.0,6.0,2.0,26.0,9.24
2016-06-29,VALE3.SA,9.8,29.0,6.0,2.0,26.0,9.65
2016-06-30,VALE3.SA,10.15,30.0,6.0,2.0,26.0,9.8
2016-07-01,VALE3.SA,10.37,1.0,7.0,3.0,26.0,10.15
2016-07-04,VALE3.SA,10.59,4.0,7.0,3.0,27.0,10.37
2016-07-05,VALE3.SA,10.02,5.0,7.0,3.0,27.0,10.59
2016-07-06,VALE3.SA,10.17,6.0,7.0,3.0,27.0,10.02
2016-07-07,VALE3.SA,10.0,7.0,7.0,3.0,27.0,10.17
2016-07-08,VALE3.SA,10.1,8.0,7.0,3.0,27.0,10.0
2016-07-11,VALE3.SA,10.52,11.0,7.0,3.0,28.0,10.1
2016-07-12,VALE3.SA,11.04,12.0,7.0,3.0,28.0,10.52
2016-07-13,VALE3.SA,11.12,13.0,7.0,3.0,28.0,11.04
2016-07-14,VALE3.SA,10.83,14.0,7.0,3.0,28.0,11.12
2016-07-15,VALE3.SA,10.82,15.0,7.0,3.0,28.0,10.83
2016-07-18,VALE3.SA,10.97,18.0,7.0,3.0,29.0,10.82
2016-07-19,VALE3.SA,10.51,19.0,7.0,3.0,29.0,10.97
2016-07-20,VALE3.SA,10.3,20.0,7.0,3.0,29.0,10.51
2016-07-21,VALE3.SA,10.86,21.0,7.0,3.0,29.0,10.3
2016-07-22,VALE3.SA,10.7,22.0,7.0,3.0,29.0,10.86
2016-07-25,VALE3.SA,10.87,25.0,7.0,3.0,30.0,10.7
2016-07-26,VALE3.SA,11.49,26.0,7.0,3.0,30.0,10.87
2016-07-27,VALE3.SA,11.81,27.0,7.0,3.0,30.0,11.49
2016-07-28,VALE3.SA,11.88,28.0,7.0,3.0,30.0,11.81
2016-07-29,VALE3.SA,11.54,29.0,7.0,3.0,30.0,11.88
2016-08-01,VALE3.SA,11.17,1.0,8.0,3.0,31.0,11.54
2016-08-02,VALE3.SA,11.23,2.0,8.0,3.0,31.0,11.17
2016-08-03,VALE3.SA,11.74,3.0,8.0,3.0,31.0,11.23
2016-08-04,VALE3.SA,11.71,4.0,8.0,3.0,31.0,11.74
2016-08-05,VALE3.SA,11.84,5.0,8.0,3.0,31.0,11.71
2016-08-08,VALE3.SA,11.84,8.0,8.0,3.0,32.0,11.84
2016-08-09,VALE3.SA,11.85,9.0,8.0,3.0,32.0,11.84
2016-08-10,VALE3.SA,11.29,10.0,8.0,3.0,32.0,11.85
2016-08-11,VALE3.SA,11.49,11.0,8.0,3.0,32.0,11.29
2016-08-12,VALE3.SA,11.21,12.0,8.0,3.0,32.0,11.49
2016-08-15,VALE3.SA,11.5,15.0,8.0,3.0,33.0,11.21
2016-08-16,VALE3.SA,11.84,16.0,8.0,3.0,33.0,11.5
2016-08-17,VALE3.SA,11.93,17.0,8.0,3.0,33.0,11.84
2016-08-18,VALE3.SA,11.81,18.0,8.0,3.0,33.0,11.93
2016-08-19,VALE3.SA,11.91,19.0,8.0,3.0,33.0,11.81
2016-08-22,VALE3.SA,11.47,22.0,8.0,3.0,34.0,11.91
2016-08-23,VALE3.SA,11.7,23.0,8.0,3.0,34.0,11.47
2016-08-24,VALE3.SA,11.33,24.0,8.0,3.0,34.0,11.7
2016-08-25,VALE3.SA,11.34,25.0,8.0,3.0,34.0,11.33
2016-08-26,VALE3.SA,11.05,26.0,8.0,3.0,34.0,11.34
2016-08-29,VALE3.SA,11.3,29.0,8.0,3.0,35.0,11.05
2016-08-30,VALE3.SA,11.01,30.0,8.0,3.0,35.0,11.3
2016-08-31,VALE3.SA,10.57,31.0,8.0,3.0,35.0,11.01
2016-09-01,VALE3.SA,10.88,1.0,9.0,3.0,35.0,10.57
2016-09-02,VALE3.SA,11.38,2.0,9.0,3.0,35.0,10.88
2016-09-05,VALE3.SA,11.17,5.0,9.0,3.0,36.0,11.38
2016-09-06,VALE3.SA,11.4,6.0,9.0,3.0,36.0,11.17
2016-09-08,VALE3.SA,11.1,8.0,9.0,3.0,36.0,11.4
2016-09-09,VALE3.SA,10.52,9.0,9.0,3.0,36.0,11.1
2016-09-12,VALE3.SA,10.91,12.0,9.0,3.0,37.0,10.52
2016-09-13,VALE3.SA,10.15,13.0,9.0,3.0,37.0,10.91
2016-09-14,VALE3.SA,10.38,14.0,9.0,3.0,37.0,10.15
2016-09-15,VALE3.SA,10.38,15.0,9.0,3.0,37.0,10.38
2016-09-16,VALE3.SA,10.24,16.0,9.0,3.0,37.0,10.38
2016-09-19,VALE3.SA,10.4,19.0,9.0,3.0,38.0,10.24
2016-09-20,VALE3.SA,10.42,20.0,9.0,3.0,38.0,10.4
2016-09-21,VALE3.SA,11.01,21.0,9.0,3.0,38.0,10.42
2016-09-22,VALE3.SA,10.95,22.0,9.0,3.0,38.0,11.01
2016-09-23,VALE3.SA,11.01,23.0,9.0,3.0,38.0,10.95
2016-09-26,VALE3.SA,10.88,26.0,9.0,3.0,39.0,11.01
2016-09-27,VALE3.SA,10.98,27.0,9.0,3.0,39.0,10.88
2016-09-28,VALE3.SA,11.35,28.0,9.0,3.0,39.0,10.98
2016-09-29,VALE3.SA,11.23,29.0,9.0,3.0,39.0,11.35
2016-09-30,VALE3.SA,11.11,30.0,9.0,3.0,39.0,11.23
2016-10-03,VALE3.SA,11.3,3.0,10.0,4.0,40.0,11.11
2016-10-04,VALE3.SA,11.01,4.0,10.0,4.0,40.0,11.3
2016-10-05,VALE3.SA,11.15,5.0,10.0,4.0,40.0,11.01
2016-10-06,VALE3.SA,11.11,6.0,10.0,4.0,40.0,11.15
2016-10-07,VALE3.SA,11.23,7.0,10.0,4.0,40.0,11.11
2016-10-10,VALE3.SA,11.89,10.0,10.0,4.0,41.0,11.23
2016-10-11,VALE3.SA,11.61,11.0,10.0,4.0,41.0,11.89
2016-10-13,VALE3.SA,11.08,13.0,10.0,4.0,41.0,11.61
2016-10-14,VALE3.SA,11.25,14.0,10.0,4.0,41.0,11.08
2016-10-17,VALE3.SA,11.38,17.0,10.0,4.0,42.0,11.25
2016-10-18,VALE3.SA,11.71,18.0,10.0,4.0,42.0,11.38
2016-10-19,VALE3.SA,11.62,19.0,10.0,4.0,42.0,11.71
2016-10-20,VALE3.SA,11.92,20.0,10.0,4.0,42.0,11.62
2016-10-21,VALE3.SA,12.42,21.0,10.0,4.0,42.0,11.92
2016-10-24,VALE3.SA,12.67,24.0,10.0,4.0,43.0,12.42
2016-10-25,VALE3.SA,13.32,25.0,10.0,4.0,43.0,12.67
2016-10-26,VALE3.SA,13.59,26.0,10.0,4.0,43.0,13.32
2016-10-27,VALE3.SA,13.73,27.0,10.0,4.0,43.0,13.59
2016-10-28,VALE3.SA,13.82,28.0,10.0,4.0,43.0,13.73
2016-10-31,VALE3.SA,13.78,31.0,10.0,4.0,44.0,13.82
2016-11-01,VALE3.SA,13.92,1.0,11.0,4.0,44.0,13.78
2016-11-03,VALE3.SA,13.7,3.0,11.0,4.0,44.0,13.92
2016-11-04,VALE3.SA,13.49,4.0,11.0,4.0,44.0,13.7
2016-11-07,VALE3.SA,14.43,7.0,11.0,4.0,45.0,13.49
2016-11-08,VALE3.SA,14.96,8.0,11.0,4.0,45.0,14.43
2016-11-09,VALE3.SA,15.6,9.0,11.0,4.0,45.0,14.96
2016-11-10,VALE3.SA,16.77,10.0,11.0,4.0,45.0,15.6
2016-11-11,VALE3.SA,16.21,11.0,11.0,4.0,45.0,16.77
2016-11-14,VALE3.SA,16.51,14.0,11.0,4.0,46.0,16.21
2016-11-16,VALE3.SA,15.69,16.0,11.0,4.0,46.0,16.51
2016-11-17,VALE3.SA,15.44,17.0,11.0,4.0,46.0,15.69
2016-11-18,VALE3.SA,15.33,18.0,11.0,4.0,46.0,15.44
2016-11-21,VALE3.SA,16.12,21.0,11.0,4.0,47.0,15.33
2016-11-22,VALE3.SA,17.33,22.0,11.0,4.0,47.0,16.12
2016-11-23,VALE3.SA,17.58,23.0,11.0,4.0,47.0,17.33
2016-11-24,VALE3.SA,17.22,24.0,11.0,4.0,47.0,17.58
2016-11-25,VALE3.SA,18.03,25.0,11.0,4.0,47.0,17.22
2016-11-28,VALE3.SA,19.35,28.0,11.0,4.0,48.0,18.03
2016-11-29,VALE3.SA,18.21,29.0,11.0,4.0,48.0,19.35
2016-11-30,VALE3.SA,17.51,30.0,11.0,4.0,48.0,18.21
2016-12-01,VALE3.SA,17.77,1.0,12.0,4.0,48.0,17.51
2016-12-02,VALE3.SA,18.51,2.0,12.0,4.0,48.0,17.77
2016-12-05,VALE3.SA,18.58,5.0,12.0,4.0,49.0,18.51
2016-12-06,VALE3.SA,18.83,6.0,12.0,4.0,49.0,18.58
2016-12-07,VALE3.SA,19.48,7.0,12.0,4.0,49.0,18.83
2016-12-08,VALE3.SA,18.91,8.0,12.0,4.0,49.0,19.48
2016-12-09,VALE3.SA,18.59,9.0,12.0,4.0,49.0,18.91
2016-12-12,VALE3.SA,18.51,12.0,12.0,4.0,50.0,18.59
2016-12-13,VALE3.SA,17.78,13.0,12.0,4.0,50.0,18.51
2016-12-14,VALE3.SA,17.5,14.0,12.0,4.0,50.0,17.78
2016-12-15,VALE3.SA,17.72,15.0,12.0,4.0,50.0,17.5
2016-12-16,VALE3.SA,17.42,16.0,12.0,4.0,50.0,17.72
2016-12-19,VALE3.SA,16.35,19.0,12.0,4.0,51.0,17.42
2016-12-20,VALE3.SA,16.68,20.0,12.0,4.0,51.0,16.35
2016-12-21,VALE3.SA,16.62,21.0,12.0,4.0,51.0,16.68
2016-12-22,VALE3.SA,15.93,22.0,12.0,4.0,51.0,16.62
2016-12-23,VALE3.SA,15.81,23.0,12.0,4.0,51.0,15.93
2016-12-26,VALE3.SA,16.31,26.0,12.0,4.0,52.0,15.81
2016-12-27,VALE3.SA,16.23,27.0,12.0,4.0,52.0,16.31
2016-12-28,VALE3.SA,16.75,28.0,12.0,4.0,52.0,16.23
2016-12-29,VALE3.SA,16.12,29.0,12.0,4.0,52.0,16.75
2017-01-02,VALE3.SA,15.73,2.0,1.0,1.0,1.0,16.12
2017-01-03,VALE3.SA,16.43,3.0,1.0,1.0,1.0,15.73
2017-01-04,VALE3.SA,16.13,4.0,1.0,1.0,1.0,16.43
2017-01-05,VALE3.SA,16.75,5.0,1.0,1.0,1.0,16.13
2017-01-06,VALE3.SA,16.3,6.0,1.0,1.0,1.0,16.75
2017-01-09,VALE3.SA,16.63,9.0,1.0,1.0,2.0,16.3
2017-01-10,VALE3.SA,17.91,10.0,1.0,1.0,2.0,16.63
2017-01-11,VALE3.SA,18.28,11.0,1.0,1.0,2.0,17.91
2017-01-12,VALE3.SA,18.88,12.0,1.0,1.0,2.0,18.28
2017-01-13,VALE3.SA,19.45,13.0,1.0,1.0,2.0,18.88
2017-01-16,VALE3.SA,19.97,16.0,1.0,1.0,3.0,19.45
2017-01-17,VALE3.SA,19.19,17.0,1.0,1.0,3.0,19.97
2017-01-18,VALE3.SA,20.16,18.0,1.0,1.0,3.0,19.19
2017-01-19,VALE3.SA,19.75,19.0,1.0,1.0,3.0,20.16
2017-01-20,VALE3.SA,20.15,20.0,1.0,1.0,3.0,19.75
2017-01-23,VALE3.SA,20.91,23.0,1.0,1.0,4.0,20.15
2017-01-24,VALE3.SA,21.42,24.0,1.0,1.0,4.0,20.91
2017-01-26,VALE3.SA,21.09,26.0,1.0,1.0,4.0,21.42
2017-01-27,VALE3.SA,21.15,27.0,1.0,1.0,4.0,21.09
2017-01-30,VALE3.SA,20.24,30.0,1.0,1.0,5.0,21.15
2017-01-31,VALE3.SA,20.2,31.0,1.0,1.0,5.0,20.24
2017-02-01,VALE3.SA,20.65,1.0,2.0,1.0,5.0,20.2
2017-02-02,VALE3.SA,20.5,2.0,2.0,1.0,5.0,20.65
2017-02-03,VALE3.SA,19.21,3.0,2.0,1.0,5.0,20.5
2017-02-06,VALE3.SA,18.78,6.0,2.0,1.0,6.0,19.21
2017-02-07,VALE3.SA,18.98,7.0,2.0,1.0,6.0,18.78
2017-02-08,VALE3.SA,19.2,8.0,2.0,1.0,6.0,18.98
2017-02-09,VALE3.SA,19.51,9.0,2.0,1.0,6.0,19.2
2017-02-10,VALE3.SA,20.59,10.0,2.0,1.0,6.0,19.51
2017-02-13,VALE3.SA,22.48,13.0,2.0,1.0,7.0,20.59
2017-02-14,VALE3.SA,21.59,14.0,2.0,1.0,7.0,22.48
2017-02-15,VALE3.SA,21.23,15.0,2.0,1.0,7.0,21.59
2017-02-16,VALE3.SA,21.2,16.0,2.0,1.0,7.0,21.23
2017-02-17,VALE3.SA,21.39,17.0,2.0,1.0,7.0,21.2
2017-02-20,VALE3.SA,22.87,20.0,2.0,1.0,8.0,21.39
2017-02-21,VALE3.SA,22.31,21.0,2.0,1.0,8.0,22.87
2017-02-22,VALE3.SA,21.78,22.0,2.0,1.0,8.0,22.31
2017-02-23,VALE3.SA,20.82,23.0,2.0,1.0,8.0,21.78
2017-02-24,VALE3.SA,20.54,24.0,2.0,1.0,8.0,20.82
2017-03-01,VALE3.SA,20.82,1.0,3.0,1.0,9.0,20.54
2017-03-02,VALE3.SA,19.75,2.0,3.0,1.0,9.0,20.82
2017-03-03,VALE3.SA,19.97,3.0,3.0,1.0,9.0,19.75
2017-03-06,VALE3.SA,19.52,6.0,3.0,1.0,10.0,19.97
2017-03-07,VALE3.SA,19.41,7.0,3.0,1.0,10.0,19.52
2017-03-08,VALE3.SA,18.91,8.0,3.0,1.0,10.0,19.41
2017-03-09,VALE3.SA,18.94,9.0,3.0,1.0,10.0,18.91
2017-03-10,VALE3.SA,18.61,10.0,3.0,1.0,10.0,18.94
2017-03-13,VALE3.SA,19.47,13.0,3.0,1.0,11.0,18.61
2017-03-14,VALE3.SA,19.57,14.0,3.0,1.0,11.0,19.47
2017-03-15,VALE3.SA,20.92,15.0,3.0,1.0,11.0,19.57
2017-03-16,VALE3.SA,20.42,16.0,3.0,1.0,11.0,20.92
2017-03-17,VALE3.SA,19.65,17.0,3.0,1.0,11.0,20.42
2017-03-20,VALE3.SA,19.85,20.0,3.0,1.0,12.0,19.65
2017-03-21,VALE3.SA,18.23,21.0,3.0,1.0,12.0,19.85
2017-03-22,VALE3.SA,18.45,22.0,3.0,1.0,12.0,18.23
2017-03-23,VALE3.SA,18.35,23.0,3.0,1.0,12.0,18.45
2017-03-24,VALE3.SA,18.2,24.0,3.0,1.0,12.0,18.35
2017-03-27,VALE3.SA,18.45,27.0,3.0,1.0,13.0,18.2
2017-03-28,VALE3.SA,18.71,28.0,3.0,1.0,13.0,18.45
2017-03-29,VALE3.SA,18.9,29.0,3.0,1.0,13.0,18.71
2017-03-30,VALE3.SA,18.89,30.0,3.0,1.0,13.0,18.9
2017-03-31,VALE3.SA,18.7,31.0,3.0,1.0,13.0,18.89
2017-04-03,VALE3.SA,18.52,3.0,4.0,2.0,14.0,18.7
2017-04-04,VALE3.SA,19.24,4.0,4.0,2.0,14.0,18.52
2017-04-05,VALE3.SA,18.49,5.0,4.0,2.0,14.0,19.24
2017-04-06,VALE3.SA,18.15,6.0,4.0,2.0,14.0,18.49
2017-04-07,VALE3.SA,18.3,7.0,4.0,2.0,14.0,18.15
2017-04-10,VALE3.SA,18.22,10.0,4.0,2.0,15.0,18.3
2017-04-11,VALE3.SA,17.99,11.0,4.0,2.0,15.0,18.22
2017-04-12,VALE3.SA,17.21,12.0,4.0,2.0,15.0,17.99
2017-04-13,VALE3.SA,17.21,13.0,4.0,2.0,15.0,17.21
2017-04-17,VALE3.SA,17.22,17.0,4.0,2.0,16.0,17.21
2017-04-18,VALE3.SA,16.7,18.0,4.0,2.0,16.0,17.22
2017-04-19,VALE3.SA,16.74,19.0,4.0,2.0,16.0,16.7
2017-04-20,VALE3.SA,17.61,20.0,4.0,2.0,16.0,16.74
2017-04-24,VALE3.SA,17.81,24.0,4.0,2.0,17.0,17.61
2017-04-25,VALE3.SA,18.39,25.0,4.0,2.0,17.0,17.81
2017-04-26,VALE3.SA,17.99,26.0,4.0,2.0,17.0,18.39
2017-04-27,VALE3.SA,17.4,27.0,4.0,2.0,17.0,17.99
2017-04-28,VALE3.SA,17.82,28.0,4.0,2.0,17.0,17.4
2017-05-02,VALE3.SA,18.2,2.0,5.0,2.0,18.0,17.82
2017-05-03,VALE3.SA,17.07,3.0,5.0,2.0,18.0,18.2
2017-05-04,VALE3.SA,16.44,4.0,5.0,2.0,18.0,17.07
2017-05-05,VALE3.SA,16.9,5.0,5.0,2.0,18.0,16.44
2017-05-08,VALE3.SA,16.88,8.0,5.0,2.0,19.0,16.9
2017-05-09,VALE3.SA,17.19,9.0,5.0,2.0,19.0,16.88
2017-05-10,VALE3.SA,17.23,10.0,5.0,2.0,19.0,17.19
2017-05-11,VALE3.SA,17.07,11.0,5.0,2.0,19.0,17.23
2017-05-12,VALE3.SA,16.81,12.0,5.0,2.0,19.0,17.07
2017-05-15,VALE3.SA,17.29,15.0,5.0,2.0,20.0,16.81
2017-05-16,VALE3.SA,17.68,16.0,5.0,2.0,20.0,17.29
2017-05-17,VALE3.SA,17.41,17.0,5.0,2.0,20.0,17.68
2017-05-18,VALE3.SA,17.42,18.0,5.0,2.0,20.0,17.41
2017-05-19,VALE3.SA,17.68,19.0,5.0,2.0,20.0,17.42
2017-05-22,VALE3.SA,18.11,22.0,5.0,2.0,21.0,17.68
2017-05-23,VALE3.SA,18.33,23.0,5.0,2.0,21.0,18.11
2017-05-24,VALE3.SA,17.85,24.0,5.0,2.0,21.0,18.33
2017-05-25,VALE3.SA,17.97,25.0,5.0,2.0,21.0,17.85
2017-05-26,VALE3.SA,18.07,26.0,5.0,2.0,21.0,17.97
2017-05-29,VALE3.SA,18.07,29.0,5.0,2.0,22.0,18.07
2017-05-30,VALE3.SA,18.55,30.0,5.0,2.0,22.0,18.07
2017-05-31,VALE3.SA,17.62,31.0,5.0,2.0,22.0,18.55
2017-06-01,VALE3.SA,17.3,1.0,6.0,2.0,22.0,17.62
2017-06-02,VALE3.SA,17.37,2.0,6.0,2.0,22.0,17.3
2017-06-05,VALE3.SA,17.18,5.0,6.0,2.0,23.0,17.37
2017-06-06,VALE3.SA,17.24,6.0,6.0,2.0,23.0,17.18
2017-06-07,VALE3.SA,17.16,7.0,6.0,2.0,23.0,17.24
2017-06-08,VALE3.SA,17.53,8.0,6.0,2.0,23.0,17.16
2017-06-09,VALE3.SA,17.71,9.0,6.0,2.0,23.0,17.53
2017-06-12,VALE3.SA,17.41,12.0,6.0,2.0,24.0,17.71
2017-06-13,VALE3.SA,17.1,13.0,6.0,2.0,24.0,17.41
2017-06-14,VALE3.SA,16.93,14.0,6.0,2.0,24.0,17.1
2017-06-15,VALE3.SA,16.93,15.0,6.0,2.0,24.0,16.93
2017-06-16,VALE3.SA,16.58,16.0,6.0,2.0,24.0,16.93
2017-06-19,VALE3.SA,17.12,19.0,6.0,2.0,25.0,16.58
2017-06-20,VALE3.SA,16.68,20.0,6.0,2.0,25.0,17.12
2017-06-21,VALE3.SA,17.17,21.0,6.0,2.0,25.0,16.68
2017-06-22,VALE3.SA,17.53,22.0,6.0,2.0,25.0,17.17
2017-06-23,VALE3.SA,17.67,23.0,6.0,2.0,25.0,17.53
2017-06-26,VALE3.SA,17.82,26.0,6.0,2.0,26.0,17.67
2017-06-27,VALE3.SA,18.11,27.0,6.0,2.0,26.0,17.82
2017-06-28,VALE3.SA,18.67,28.0,6.0,2.0,26.0,18.11
2017-06-29,VALE3.SA,18.75,29.0,6.0,2.0,26.0,18.67
2017-06-30,VALE3.SA,18.81,30.0,6.0,2.0,26.0,18.75
2017-07-03,VALE3.SA,19.23,3.0,7.0,3.0,27.0,18.81
2017-07-04,VALE3.SA,19.21,4.0,7.0,3.0,27.0,19.23
2017-07-05,VALE3.SA,18.77,5.0,7.0,3.0,27.0,19.21
2017-07-06,VALE3.SA,18.76,6.0,7.0,3.0,27.0,18.77
2017-07-07,VALE3.SA,18.74,7.0,7.0,3.0,27.0,18.76
2017-07-10,VALE3.SA,19.27,10.0,7.0,3.0,28.0,18.74
2017-07-11,VALE3.SA,19.49,11.0,7.0,3.0,28.0,19.27
2017-07-12,VALE3.SA,19.39,12.0,7.0,3.0,28.0,19.49
2017-07-13,VALE3.SA,18.93,13.0,7.0,3.0,28.0,19.39
2017-07-14,VALE3.SA,19.15,14.0,7.0,3.0,28.0,18.93
2017-07-17,VALE3.SA,19.28,17.0,7.0,3.0,29.0,19.15
2017-07-18,VALE3.SA,19.39,18.0,7.0,3.0,29.0,19.28
2017-07-19,VALE3.SA,19.39,19.0,7.0,3.0,29.0,19.39
2017-07-20,VALE3.SA,18.63,20.0,7.0,3.0,29.0,19.39
